2025-03-27 17:01:49,563 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/gnl/
2025-03-27 17:01:49,563 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/gnl/
2025-03-27 17:01:49,563 - INFO - TILE Extracted product URL: https://fjm44.com/product/gnl/
2025-03-27 17:01:49,564 - DEBUG - TILE PROCESSOR: Extracted text from tag → Aluminium canteen cup marked GNL
2025-03-27 17:01:49,564 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/unmarked-coconut-cup/
2025-03-27 17:01:49,564 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/unmarked-coconut-cup/
2025-03-27 17:01:49,564 - INFO - TILE Extracted product URL: https://fjm44.com/product/unmarked-coconut-cup/
2025-03-27 17:01:49,564 - DEBUG - TILE PROCESSOR: Extracted text from tag → Unmarked M42 canteen cup by HRE
2025-03-27 17:01:49,564 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/lsl-43/
2025-03-27 17:01:49,564 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/lsl-43/
2025-03-27 17:01:49,565 - INFO - TILE Extracted product URL: https://fjm44.com/product/lsl-43/
2025-03-27 17:01:49,565 - DEBUG - TILE PROCESSOR: Extracted text from tag → Green painted aluminium M31 canteen cup marked L&SL 43
2025-03-27 17:01:49,565 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/mn42-4/
2025-03-27 17:01:49,565 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/mn42-4/
2025-03-27 17:01:49,565 - INFO - TILE Extracted product URL: https://fjm44.com/product/mn42-4/
2025-03-27 17:01:49,565 - DEBUG - TILE PROCESSOR: Extracted text from tag → M42 canteen cup marked MN42
2025-03-27 17:01:49,565 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/ssl-39/
2025-03-27 17:01:49,566 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/ssl-39/
2025-03-27 17:01:49,566 - INFO - TILE Extracted product URL: https://fjm44.com/product/ssl-39/
2025-03-27 17:01:49,566 - DEBUG - TILE PROCESSOR: Extracted text from tag → Unissued M31 canteen marked SSL 39
2025-03-27 17:01:49,566 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/smm-42/
2025-03-27 17:01:49,566 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/smm-42/
2025-03-27 17:01:49,566 - INFO - TILE Extracted product URL: https://fjm44.com/product/smm-42/
2025-03-27 17:01:49,566 - DEBUG - TILE PROCESSOR: Extracted text from tag → Unissued M31 canteen marked SMM 42
2025-03-27 17:01:49,567 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/rfi-38-3/
2025-03-27 17:01:49,567 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/rfi-38-3/
2025-03-27 17:01:49,567 - INFO - TILE Extracted product URL: https://fjm44.com/product/rfi-38-3/
2025-03-27 17:01:49,567 - DEBUG - TILE PROCESSOR: Extracted text from tag → Unissued M31 canteen marked RFI 38
2025-03-27 17:01:49,567 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/mn40/
2025-03-27 17:01:49,567 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/mn40/
2025-03-27 17:01:49,567 - INFO - TILE Extracted product URL: https://fjm44.com/product/mn40/
2025-03-27 17:01:49,568 - DEBUG - TILE PROCESSOR: Extracted text from tag → MN40
2025-03-27 17:01:49,568 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/esb-42-7/
2025-03-27 17:01:49,568 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/esb-42-7/
2025-03-27 17:01:49,568 - INFO - TILE Extracted product URL: https://fjm44.com/product/esb-42-7/
2025-03-27 17:01:49,568 - DEBUG - TILE PROCESSOR: Extracted text from tag → M31 canteen with webbing straps marked ESB 42
2025-03-27 17:01:49,568 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/rare-dutch-made-canteen/
